source,target
facebook_107,facebook_171
facebook_107,facebook_1710
facebook_107,facebook_1711
facebook_107,facebook_1712
facebook_107,facebook_1713
facebook_107,facebook_1714
facebook_107,facebook_1715
facebook_107,facebook_1716
facebook_107,facebook_1717
facebook_107,facebook_1718
facebook_107,facebook_1719
facebook_107,facebook_1720
facebook_107,facebook_1721
facebook_107,facebook_1722
facebook_107,facebook_1723
facebook_107,facebook_1724
facebook_107,facebook_1725
facebook_107,facebook_1726
facebook_107,facebook_1727
facebook_107,facebook_1728
facebook_107,facebook_1729
facebook_107,facebook_1730
facebook_107,facebook_1731
facebook_107,facebook_1732
facebook_107,facebook_1733
facebook_107,facebook_1734
facebook_107,facebook_1735
facebook_107,facebook_1736
facebook_107,facebook_1737
facebook_107,facebook_1738
facebook_107,facebook_1739
facebook_107,facebook_1740
facebook_107,facebook_1741
facebook_107,facebook_1742
facebook_107,facebook_1743
facebook_107,facebook_1744
facebook_107,facebook_1745
facebook_107,facebook_1746
facebook_107,facebook_1747
facebook_107,facebook_1748
facebook_107,facebook_1749
facebook_107,facebook_1750
facebook_107,facebook_1751
facebook_107,facebook_1752
facebook_107,facebook_1753
facebook_107,facebook_1754
facebook_107,facebook_1755
facebook_107,facebook_1756
facebook_107,facebook_1757
facebook_107,facebook_1758
facebook_107,facebook_1759
facebook_107,facebook_1760
facebook_107,facebook_1761
facebook_107,facebook_1762
facebook_107,facebook_1763
facebook_107,facebook_1764
facebook_107,facebook_1765
facebook_107,facebook_1766
facebook_107,facebook_1767
facebook_107,facebook_1768
facebook_107,facebook_1769
facebook_107,facebook_1770
facebook_107,facebook_1771
facebook_107,facebook_1772
facebook_107,facebook_1773
facebook_107,facebook_1774
facebook_107,facebook_1775
facebook_107,facebook_1776
facebook_107,facebook_1777
facebook_107,facebook_1778
facebook_107,facebook_1779
facebook_107,facebook_1780
facebook_107,facebook_1781
facebook_107,facebook_1782
facebook_107,facebook_1783
facebook_107,facebook_1784
facebook_107,facebook_1785
facebook_107,facebook_1786
facebook_107,facebook_1787
facebook_107,facebook_1788
facebook_107,facebook_1789
facebook_107,facebook_1790
facebook_107,facebook_1791
facebook_107,facebook_1792
facebook_107,facebook_1793
facebook_107,facebook_1794
facebook_107,facebook_1795
facebook_107,facebook_1796
facebook_107,facebook_1797
facebook_107,facebook_1798
facebook_107,facebook_1799
facebook_107,facebook_1800
facebook_107,facebook_1801
facebook_107,facebook_1802
facebook_107,facebook_1803
facebook_107,facebook_1804
facebook_107,facebook_1805
facebook_107,facebook_1806
facebook_107,facebook_1807
facebook_107,facebook_1808
facebook_107,facebook_1809
facebook_107,facebook_1810
facebook_107,facebook_1811
facebook_107,facebook_1812
facebook_107,facebook_1813
facebook_107,facebook_1814
facebook_107,facebook_1815
facebook_107,facebook_1816
facebook_107,facebook_1817
facebook_107,facebook_1818
facebook_107,facebook_1819
facebook_107,facebook_1820
facebook_107,facebook_1821
facebook_107,facebook_1822
facebook_107,facebook_1823
facebook_107,facebook_1824
facebook_107,facebook_1825
facebook_107,facebook_1826
facebook_107,facebook_1827
facebook_107,facebook_1828
facebook_107,facebook_1829
facebook_107,facebook_1830
facebook_107,facebook_1831
facebook_107,facebook_1832
facebook_107,facebook_1833
facebook_107,facebook_1834
facebook_107,facebook_1835
facebook_107,facebook_1836
facebook_107,facebook_1837
facebook_107,facebook_1838
facebook_107,facebook_1839
facebook_107,facebook_1840
facebook_107,facebook_1841
facebook_107,facebook_1842
facebook_107,facebook_1843
facebook_107,facebook_1844
facebook_107,facebook_1845
facebook_107,facebook_1846
facebook_107,facebook_1847
facebook_107,facebook_1848
facebook_107,facebook_1849
facebook_107,facebook_1850
facebook_107,facebook_1851
facebook_107,facebook_1852
facebook_107,facebook_1853
facebook_107,facebook_1854
facebook_107,facebook_1855
facebook_107,facebook_1856
facebook_107,facebook_1857
facebook_107,facebook_1858
facebook_107,facebook_1859
facebook_107,facebook_1860
facebook_107,facebook_1861
facebook_107,facebook_1862
facebook_107,facebook_1863
facebook_107,facebook_1864
facebook_107,facebook_1865
facebook_107,facebook_1866
facebook_107,facebook_1867
facebook_107,facebook_1868
facebook_107,facebook_1869
facebook_107,facebook_1870
facebook_107,facebook_1871
facebook_107,facebook_1872
facebook_107,facebook_1873
facebook_107,facebook_1874
facebook_107,facebook_1875
facebook_107,facebook_1876
facebook_107,facebook_1877
facebook_107,facebook_1878
facebook_107,facebook_1879
facebook_107,facebook_1880
facebook_107,facebook_1881
facebook_107,facebook_1882
facebook_107,facebook_1883
facebook_107,facebook_1884
facebook_107,facebook_1885
facebook_107,facebook_1886
facebook_107,facebook_1887
facebook_107,facebook_1888
facebook_107,facebook_1889
facebook_107,facebook_1890
facebook_107,facebook_1891
facebook_107,facebook_1892
facebook_107,facebook_1893
facebook_107,facebook_1894
facebook_107,facebook_1895
facebook_107,facebook_1896
facebook_107,facebook_1897
facebook_107,facebook_1898
facebook_107,facebook_1899
facebook_107,facebook_1900
facebook_107,facebook_1901
facebook_107,facebook_1902
facebook_107,facebook_1903
facebook_107,facebook_1904
facebook_107,facebook_1905
facebook_107,facebook_1906
facebook_107,facebook_1907
facebook_107,facebook_1908
facebook_107,facebook_1909
facebook_107,facebook_1910
facebook_107,facebook_1911
facebook_107,facebook_348
facebook_107,facebook_353
facebook_107,facebook_363
facebook_107,facebook_366
facebook_107,facebook_376
facebook_107,facebook_389
facebook_107,facebook_414
facebook_107,facebook_420
facebook_107,facebook_428
facebook_107,facebook_475
facebook_107,facebook_483
facebook_107,facebook_484
facebook_107,facebook_517
facebook_107,facebook_526
facebook_107,facebook_538
facebook_107,facebook_563
facebook_107,facebook_566
facebook_107,facebook_580
facebook_107,facebook_596
facebook_107,facebook_601
facebook_107,facebook_606
facebook_107,facebook_629
facebook_107,facebook_637
facebook_107,facebook_641
facebook_107,facebook_649
facebook_107,facebook_651
facebook_107,facebook_896
facebook_107,facebook_897
facebook_107,facebook_898
facebook_107,facebook_899
facebook_107,facebook_900
facebook_107,facebook_901
facebook_107,facebook_902
facebook_107,facebook_903
facebook_107,facebook_904
facebook_107,facebook_905
facebook_107,facebook_906
facebook_107,facebook_907
facebook_107,facebook_908
facebook_107,facebook_909
facebook_107,facebook_910
facebook_107,facebook_911
facebook_107,facebook_912
facebook_107,facebook_913
facebook_107,facebook_914
facebook_107,facebook_915
facebook_107,facebook_916
facebook_107,facebook_917
facebook_107,facebook_918
facebook_107,facebook_919
facebook_107,facebook_920
facebook_107,facebook_921
facebook_107,facebook_922
facebook_107,facebook_923
facebook_107,facebook_924
facebook_107,facebook_925
facebook_107,facebook_926
facebook_107,facebook_927
facebook_107,facebook_928
facebook_107,facebook_929
facebook_107,facebook_930
facebook_107,facebook_931
facebook_107,facebook_932
facebook_107,facebook_933
facebook_107,facebook_934
facebook_107,facebook_935
facebook_107,facebook_936
facebook_107,facebook_937
facebook_107,facebook_938
facebook_107,facebook_939
facebook_107,facebook_940
facebook_107,facebook_941
facebook_107,facebook_942
facebook_107,facebook_943
facebook_107,facebook_944
facebook_107,facebook_945
facebook_107,facebook_946
facebook_107,facebook_947
facebook_107,facebook_948
facebook_107,facebook_949
facebook_107,facebook_950
facebook_107,facebook_951
facebook_107,facebook_952
facebook_107,facebook_953
facebook_107,facebook_954
facebook_107,facebook_955
facebook_107,facebook_956
facebook_107,facebook_957
facebook_107,facebook_958
facebook_107,facebook_959
facebook_107,facebook_960
facebook_107,facebook_961
facebook_107,facebook_962
facebook_107,facebook_963
facebook_107,facebook_964
facebook_107,facebook_965
facebook_107,facebook_966
facebook_107,facebook_967
facebook_107,facebook_968
facebook_107,facebook_969
facebook_107,facebook_970
facebook_107,facebook_971
facebook_107,facebook_972
facebook_107,facebook_973
facebook_107,facebook_974
facebook_107,facebook_975
facebook_107,facebook_976
facebook_107,facebook_977
facebook_107,facebook_978
facebook_107,facebook_979
facebook_107,facebook_980
facebook_107,facebook_981
facebook_107,facebook_982
facebook_107,facebook_983
facebook_107,facebook_984
facebook_107,facebook_985
facebook_107,facebook_986
facebook_107,facebook_987
facebook_107,facebook_988
facebook_107,facebook_989
facebook_107,facebook_990
facebook_107,facebook_991
facebook_107,facebook_992
facebook_107,facebook_993
facebook_107,facebook_994
facebook_107,facebook_995
facebook_107,facebook_996
facebook_107,facebook_997
facebook_107,facebook_998
facebook_107,facebook_999
facebook_1070,facebook_1109
facebook_1070,facebook_1110
facebook_1070,facebook_1152
facebook_1070,facebook_1159
facebook_1070,facebook_1170
facebook_1070,facebook_1183
facebook_1070,facebook_1188
facebook_1070,facebook_1213
facebook_1070,facebook_1225
facebook_1070,facebook_1228
facebook_1070,facebook_1236
facebook_1070,facebook_1258
facebook_1070,facebook_1259
facebook_1070,facebook_1260
facebook_1070,facebook_1275
facebook_1070,facebook_1296
facebook_1070,facebook_1303
facebook_1070,facebook_1306
facebook_1070,facebook_1310
facebook_1070,facebook_1338
facebook_1070,facebook_1348
facebook_1070,facebook_1355
facebook_1070,facebook_1366
facebook_1070,facebook_1412
facebook_1070,facebook_1427
facebook_1070,facebook_1429
facebook_1070,facebook_1446
facebook_1070,facebook_1448
facebook_1070,facebook_1469
facebook_1070,facebook_1472
facebook_1070,facebook_1473
facebook_1070,facebook_1482
facebook_1070,facebook_1496
facebook_1070,facebook_1500
facebook_1070,facebook_1504
facebook_1070,facebook_1507
facebook_1070,facebook_1525
facebook_1070,facebook_1529
facebook_1070,facebook_1531
facebook_1070,facebook_1536
facebook_1070,facebook_1549
facebook_1070,facebook_1624
facebook_1070,facebook_1630
facebook_1070,facebook_1633
facebook_1070,facebook_1634
facebook_1070,facebook_1672
facebook_1070,facebook_1686
facebook_1070,facebook_1699
facebook_1070,facebook_1703
facebook_1070,facebook_1709
facebook_1070,facebook_1738
facebook_1070,facebook_1745
facebook_1070,facebook_1760
facebook_1070,facebook_1770
facebook_1070,facebook_1781
facebook_1070,facebook_1815
facebook_1070,facebook_1828
facebook_1070,facebook_1869
facebook_1070,facebook_1876
facebook_1070,facebook_1897
facebook_1070,facebook_1904
facebook_1071,facebook_1202
facebook_1071,facebook_1253
facebook_1072,facebook_1121
facebook_1072,facebook_1169
facebook_1072,facebook_1189
facebook_1072,facebook_1226
facebook_1072,facebook_1259
facebook_1072,facebook_1348
facebook_1072,facebook_1428
facebook_1072,facebook_1472
facebook_1072,facebook_1482
facebook_1072,facebook_1504
facebook_1072,facebook_1507
facebook_1072,facebook_1541
facebook_1072,facebook_1624
facebook_1072,facebook_1681
facebook_1072,facebook_1709
facebook_1072,facebook_1756
facebook_1072,facebook_1815
facebook_1072,facebook_1847
facebook_1072,facebook_1904
facebook_1073,facebook_1307
facebook_1073,facebook_1325
facebook_1073,facebook_1528
facebook_1073,facebook_1806
facebook_1073,facebook_1861
facebook_1073,facebook_1908
facebook_1074,facebook_1078
facebook_1074,facebook_1084
facebook_1074,facebook_1107
facebook_1074,facebook_1116
facebook_1074,facebook_1171
facebook_1074,facebook_1173
facebook_1074,facebook_1185
facebook_1074,facebook_1191
facebook_1074,facebook_1199
facebook_1074,facebook_1211
facebook_1074,facebook_1219
facebook_1074,facebook_1222
facebook_1074,facebook_1230
facebook_1074,facebook_1269
facebook_1074,facebook_1329
facebook_1074,facebook_1331
facebook_1074,facebook_1341
facebook_1074,facebook_1376
facebook_1074,facebook_1393
facebook_1074,facebook_1399
facebook_1074,facebook_1407
facebook_1074,facebook_1409
facebook_1074,facebook_1437
facebook_1074,facebook_1460
facebook_1074,facebook_1465
facebook_1074,facebook_1470
facebook_1074,facebook_1483
facebook_1074,facebook_1519
facebook_1074,facebook_1522
facebook_1074,facebook_1551
facebook_1074,facebook_1553
facebook_1074,facebook_1554
facebook_1074,facebook_1570
facebook_1074,facebook_1577
facebook_1074,facebook_1617
facebook_1074,facebook_1620
facebook_1074,facebook_1662
facebook_1074,facebook_1685
facebook_1074,facebook_1707
facebook_1074,facebook_1730
facebook_1074,facebook_1736
facebook_1074,facebook_1754
facebook_1074,facebook_1768
facebook_1074,facebook_1793
facebook_1074,facebook_1813
facebook_1074,facebook_1839
facebook_1074,facebook_1842
facebook_1074,facebook_1845
facebook_1074,facebook_1849
facebook_1074,facebook_1861
facebook_1074,facebook_1864
facebook_1074,facebook_1888
facebook_1074,facebook_1902
facebook_1075,facebook_1076
facebook_1075,facebook_1086
facebook_1075,facebook_1110
facebook_1075,facebook_1112
facebook_1075,facebook_1123
facebook_1075,facebook_1128
facebook_1075,facebook_1146
facebook_1075,facebook_1175
facebook_1075,facebook_1184
facebook_1075,facebook_1209
facebook_1075,facebook_1222
facebook_1075,facebook_1242
facebook_1075,facebook_1243
facebook_1075,facebook_1250
facebook_1075,facebook_1278
facebook_1075,facebook_1290
facebook_1075,facebook_1340
facebook_1075,facebook_1344
facebook_1075,facebook_1352
facebook_1075,facebook_1367
facebook_1075,facebook_1376
facebook_1075,facebook_1377
facebook_1075,facebook_1390
facebook_1075,facebook_1407
facebook_1075,facebook_1416
facebook_1075,facebook_1460
facebook_1075,facebook_1513
facebook_1075,facebook_1520
facebook_1075,facebook_1522
facebook_1075,facebook_1523
facebook_1075,facebook_1528
facebook_1075,facebook_1539
facebook_1075,facebook_1554
facebook_1075,facebook_1557
facebook_1075,facebook_1572
facebook_1075,facebook_1597
facebook_1075,facebook_1600
facebook_1075,facebook_1609
facebook_1075,facebook_1614
facebook_1075,facebook_1620
facebook_1075,facebook_1621
facebook_1075,facebook_1637
facebook_1075,facebook_1644
facebook_1075,facebook_1659
facebook_1075,facebook_1688
facebook_1075,facebook_1717
facebook_1075,facebook_1724
facebook_1075,facebook_1730
facebook_1075,facebook_1737
facebook_1075,facebook_1746
facebook_1075,facebook_1752
facebook_1075,facebook_1754
facebook_1075,facebook_1765
facebook_1075,facebook_1768
facebook_1075,facebook_1791
facebook_1075,facebook_1795
facebook_1075,facebook_1800
facebook_1075,facebook_1813
facebook_1075,facebook_1816
facebook_1075,facebook_1819
facebook_1075,facebook_1827
facebook_1075,facebook_1845
facebook_1075,facebook_1861
facebook_1075,facebook_1864
facebook_1075,facebook_1867
facebook_1075,facebook_1870
facebook_1075,facebook_1877
facebook_1075,facebook_1888
